Date,LastDay,Total,BaseDepth,Latitude,Longitude,Resort,Datetime,Weekday,Month,Day,Hour,Minute,SeasonalSum,Colors
2014-02-13,10,281,229,40.5829,-111.6556,snowbird,2014-02-13,Thursday,February,13,0,0,456,"rgb(107,174,214)"
2014-02-27,18,352,221,40.5829,-111.6556,snowbird,2014-02-27,Thursday,February,27,0,0,527,"rgb(107,174,214)"
2014-03-01,20,387,267,40.5829,-111.6556,snowbird,2014-03-01,Saturday,March,1,0,0,562,"rgb(107,174,214)"
2014-03-02,8,395,267,40.5829,-111.6556,snowbird,2014-03-02,Sunday,March,2,0,0,570,"rgb(107,174,214)"
2014-03-04,8,403,259,40.5829,-111.6556,snowbird,2014-03-04,Tuesday,March,4,0,0,578,"rgb(107,174,214)"
2014-03-07,13,416,262,40.5829,-111.6556,snowbird,2014-03-07,Friday,March,7,0,0,591,"rgb(107,174,214)"
2014-03-08,3,419,269,40.5829,-111.6556,snowbird,2014-03-08,Saturday,March,8,0,0,594,"rgb(107,174,214)"
2014-03-11,36,455,274,40.5829,-111.6556,snowbird,2014-03-11,Tuesday,March,11,0,0,630,"rgb(107,174,214)"
2014-03-15,8,463,277,40.5829,-111.6556,snowbird,2014-03-15,Saturday,March,15,0,0,638,"rgb(107,174,214)"
2014-02-28,15,367,251,40.5829,-111.6556,snowbird,2014-02-28,Friday,February,28,0,0,542,"rgb(107,174,214)"
2014-02-12,10,271,224,40.5829,-111.6556,snowbird,2014-02-12,Wednesday,February,12,0,0,446,"rgb(107,174,214)"
2014-03-23,3,504,290,40.5829,-111.6556,snowbird,2014-03-23,Sunday,March,23,0,0,679,"rgb(107,174,214)"
2014-03-26,8,512,267,40.5829,-111.6556,snowbird,2014-03-26,Wednesday,March,26,0,0,687,"rgb(107,174,214)"
2014-04-26,15,716,249,40.5829,-111.6556,snowbird,2014-04-26,Saturday,April,26,0,0,891,"rgb(107,174,214)"
2014-04-27,25,741,264,40.5829,-111.6556,snowbird,2014-04-27,Sunday,April,27,0,0,916,"rgb(107,174,214)"
2014-04-28,28,769,295,40.5829,-111.6556,snowbird,2014-04-28,Monday,April,28,0,0,944,"rgb(107,174,214)"
2014-05-07,3,772,259,40.5829,-111.6556,snowbird,2014-05-07,Wednesday,May,7,0,0,947,"rgb(107,174,214)"
2014-03-19,10,501,295,40.5829,-111.6556,snowbird,2014-03-19,Wednesday,March,19,0,0,676,"rgb(107,174,214)"
2014-05-09,3,800,272,40.5829,-111.6556,snowbird,2014-05-09,Friday,May,9,0,0,975,"rgb(107,174,214)"
2014-05-10,18,818,279,40.5829,-111.6556,snowbird,2014-05-10,Saturday,May,10,0,0,993,"rgb(107,174,214)"
2014-05-11,15,833,297,40.5829,-111.6556,snowbird,2014-05-11,Sunday,May,11,0,0,1008,"rgb(107,174,214)"
2014-04-13,5,681,287,40.5829,-111.6556,snowbird,2014-04-13,Sunday,April,13,0,0,856,"rgb(107,174,214)"
2014-04-07,13,676,320,40.5829,-111.6556,snowbird,2014-04-07,Monday,April,7,0,0,851,"rgb(107,174,214)"
2014-04-06,8,663,320,40.5829,-111.6556,snowbird,2014-04-06,Sunday,April,6,0,0,838,"rgb(107,174,214)"
2014-04-04,3,655,320,40.5829,-111.6556,snowbird,2014-04-04,Friday,April,4,0,0,830,"rgb(107,174,214)"
2014-04-02,33,652,330,40.5829,-111.6556,snowbird,2014-04-02,Wednesday,April,2,0,0,827,"rgb(107,174,214)"
2014-04-01,36,619,310,40.5829,-111.6556,snowbird,2014-04-01,Tuesday,April,1,0,0,794,"rgb(107,174,214)"
2014-03-31,33,583,292,40.5829,-111.6556,snowbird,2014-03-31,Monday,March,31,0,0,758,"rgb(107,174,214)"
2014-03-28,18,550,282,40.5829,-111.6556,snowbird,2014-03-28,Friday,March,28,0,0,725,"rgb(107,174,214)"
2014-03-27,20,532,282,40.5829,-111.6556,snowbird,2014-03-27,Thursday,March,27,0,0,707,"rgb(107,174,214)"
2014-04-14,10,691,287,40.5829,-111.6556,snowbird,2014-04-14,Monday,April,14,0,0,866,"rgb(107,174,214)"
2014-02-11,5,261,224,40.5829,-111.6556,snowbird,2014-02-11,Tuesday,February,11,0,0,436,"rgb(107,174,214)"
2009-11-13,10,1038,0,40.5829,-111.6556,snowbird,2009-11-13,Friday,November,13,0,0,10,"rgb(107,174,214)"
2014-11-23,43,896,36,40.5829,-111.6556,snowbird,2014-11-23,Sunday,November,23,0,0,63,"rgb(107,174,214)"
2016-04-24,28,684,224,40.5829,-111.6556,snowbird,2016-04-24,Sunday,April,24,0,0,1093,"rgb(107,174,214)"
2016-04-25,5,689,224,40.5829,-111.6556,snowbird,2016-04-25,Monday,April,25,0,0,1098,"rgb(107,174,214)"
2016-04-26,8,697,251,40.5829,-111.6556,snowbird,2016-04-26,Tuesday,April,26,0,0,1106,"rgb(107,174,214)"
2016-04-27,30,727,259,40.5829,-111.6556,snowbird,2016-04-27,Wednesday,April,27,0,0,1136,"rgb(107,174,214)"
2016-04-28,15,742,269,40.5829,-111.6556,snowbird,2016-04-28,Thursday,April,28,0,0,1151,"rgb(107,174,214)"
2016-04-30,3,745,259,40.5829,-111.6556,snowbird,2016-04-30,Saturday,April,30,0,0,1154,"rgb(107,174,214)"
2016-05-09,8,753,257,40.5829,-111.6556,snowbird,2016-05-09,Monday,May,9,0,0,1162,"rgb(107,174,214)"
2016-11-27,13,766,56,40.5829,-111.6556,snowbird,2016-11-27,Sunday,November,27,0,0,13,"rgb(107,174,214)"
2016-11-28,33,799,56,40.5829,-111.6556,snowbird,2016-11-28,Monday,November,28,0,0,46,"rgb(107,174,214)"
2016-11-29,58,857,56,40.5829,-111.6556,snowbird,2016-11-29,Tuesday,November,29,0,0,104,"rgb(107,174,214)"
2016-12-02,3,860,99,40.5829,-111.6556,snowbird,2016-12-02,Friday,December,2,0,0,107,"rgb(107,174,214)"
2016-12-05,5,865,84,40.5829,-111.6556,snowbird,2016-12-05,Monday,December,5,0,0,112,"rgb(107,174,214)"
2016-12-06,3,868,84,40.5829,-111.6556,snowbird,2016-12-06,Tuesday,December,6,0,0,115,"rgb(107,174,214)"
2016-12-07,8,876,81,40.5829,-111.6556,snowbird,2016-12-07,Wednesday,December,7,0,0,123,"rgb(107,174,214)"
2016-12-08,3,879,84,40.5829,-111.6556,snowbird,2016-12-08,Thursday,December,8,0,0,126,"rgb(107,174,214)"
2016-12-09,13,892,89,40.5829,-111.6556,snowbird,2016-12-09,Friday,December,9,0,0,139,"rgb(107,174,214)"
2016-12-10,5,897,94,40.5829,-111.6556,snowbird,2016-12-10,Saturday,December,10,0,0,144,"rgb(107,174,214)"
2016-12-11,30,927,94,40.5829,-111.6556,snowbird,2016-12-11,Sunday,December,11,0,0,174,"rgb(107,174,214)"
2016-12-12,3,930,94,40.5829,-111.6556,snowbird,2016-12-12,Monday,December,12,0,0,177,"rgb(107,174,214)"
2016-12-15,13,943,119,40.5829,-111.6556,snowbird,2016-12-15,Thursday,December,15,0,0,190,"rgb(107,174,214)"
2016-12-16,25,968,137,40.5829,-111.6556,snowbird,2016-12-16,Friday,December,16,0,0,215,"rgb(107,174,214)"
2016-04-23,5,656,224,40.5829,-111.6556,snowbird,2016-04-23,Saturday,April,23,0,0,1065,"rgb(107,174,214)"
2016-12-17,43,1011,173,40.5829,-111.6556,snowbird,2016-12-17,Saturday,December,17,0,0,258,"rgb(107,174,214)"
2016-04-15,18,651,241,40.5829,-111.6556,snowbird,2016-04-15,Friday,April,15,0,0,1060,"rgb(107,174,214)"
2016-04-01,3,628,290,40.5829,-111.6556,snowbird,2016-04-01,Friday,April,1,0,0,1037,"rgb(107,174,214)"
2016-02-04,3,335,224,40.5829,-111.6556,snowbird,2016-02-04,Thursday,February,4,0,0,744,"rgb(107,174,214)"
2016-02-05,33,368,249,40.5829,-111.6556,snowbird,2016-02-05,Friday,February,5,0,0,777,"rgb(107,174,214)"
2016-02-15,18,386,206,40.5829,-111.6556,snowbird,2016-02-15,Monday,February,15,0,0,795,"rgb(107,174,214)"
2016-02-16,3,389,216,40.5829,-111.6556,snowbird,2016-02-16,Tuesday,February,16,0,0,798,"rgb(107,174,214)"
2016-02-18,8,397,221,40.5829,-111.6556,snowbird,2016-02-18,Thursday,February,18,0,0,806,"rgb(107,174,214)"
2016-02-19,10,407,231,40.5829,-111.6556,snowbird,2016-02-19,Friday,February,19,0,0,816,"rgb(107,174,214)"
2016-02-23,15,422,231,40.5829,-111.6556,snowbird,2016-02-23,Tuesday,February,23,0,0,831,"rgb(107,174,214)"
2016-03-07,25,447,208,40.5829,-111.6556,snowbird,2016-03-07,Monday,March,7,0,0,856,"rgb(107,174,214)"
2016-03-09,8,455,231,40.5829,-111.6556,snowbird,2016-03-09,Wednesday,March,9,0,0,864,"rgb(107,174,214)"
2016-03-10,10,465,236,40.5829,-111.6556,snowbird,2016-03-10,Thursday,March,10,0,0,874,"rgb(107,174,214)"
2016-03-13,3,468,234,40.5829,-111.6556,snowbird,2016-03-13,Sunday,March,13,0,0,877,"rgb(107,174,214)"
2016-03-14,8,476,236,40.5829,-111.6556,snowbird,2016-03-14,Monday,March,14,0,0,885,"rgb(107,174,214)"
2016-03-15,18,494,254,40.5829,-111.6556,snowbird,2016-03-15,Tuesday,March,15,0,0,903,"rgb(107,174,214)"
2016-03-16,18,512,269,40.5829,-111.6556,snowbird,2016-03-16,Wednesday,March,16,0,0,921,"rgb(107,174,214)"
2016-03-22,3,515,239,40.5829,-111.6556,snowbird,2016-03-22,Tuesday,March,22,0,0,924,"rgb(107,174,214)"
2016-03-23,41,556,272,40.5829,-111.6556,snowbird,2016-03-23,Wednesday,March,23,0,0,965,"rgb(107,174,214)"
2016-03-24,5,561,274,40.5829,-111.6556,snowbird,2016-03-24,Thursday,March,24,0,0,970,"rgb(107,174,214)"
2016-03-26,8,569,269,40.5829,-111.6556,snowbird,2016-03-26,Saturday,March,26,0,0,978,"rgb(107,174,214)"
2016-03-29,43,612,290,40.5829,-111.6556,snowbird,2016-03-29,Tuesday,March,29,0,0,1021,"rgb(107,174,214)"
2016-03-30,8,620,295,40.5829,-111.6556,snowbird,2016-03-30,Wednesday,March,30,0,0,1029,"rgb(107,174,214)"
2016-03-31,5,625,292,40.5829,-111.6556,snowbird,2016-03-31,Thursday,March,31,0,0,1034,"rgb(107,174,214)"
2016-04-14,5,633,221,40.5829,-111.6556,snowbird,2016-04-14,Thursday,April,14,0,0,1042,"rgb(107,174,214)"
2016-12-21,3,1014,147,40.5829,-111.6556,snowbird,2016-12-21,Wednesday,December,21,0,0,261,"rgb(107,174,214)"
2016-12-24,5,1019,142,40.5829,-111.6556,snowbird,2016-12-24,Saturday,December,24,0,0,266,"rgb(107,174,214)"
2016-12-25,41,1060,142,40.5829,-111.6556,snowbird,2016-12-25,Sunday,December,25,0,0,307,"rgb(107,174,214)"
2017-02-12,5,480,284,40.5829,-111.6556,snowbird,2017-02-12,Sunday,February,12,0,0,805,"rgb(107,174,214)"
2017-02-18,5,485,267,40.5829,-111.6556,snowbird,2017-02-18,Saturday,February,18,0,0,810,"rgb(107,174,214)"
2017-02-19,20,505,272,40.5829,-111.6556,snowbird,2017-02-19,Sunday,February,19,0,0,830,"rgb(107,174,214)"
2017-02-20,23,528,297,40.5829,-111.6556,snowbird,2017-02-20,Monday,February,20,0,0,853,"rgb(107,174,214)"
2017-02-22,30,558,328,40.5829,-111.6556,snowbird,2017-02-22,Wednesday,February,22,0,0,883,"rgb(107,174,214)"
2017-02-23,33,591,340,40.5829,-111.6556,snowbird,2017-02-23,Thursday,February,23,0,0,916,"rgb(107,174,214)"
2017-02-24,46,637,361,40.5829,-111.6556,snowbird,2017-02-24,Friday,February,24,0,0,962,"rgb(107,174,214)"
2017-02-25,13,650,366,40.5829,-111.6556,snowbird,2017-02-25,Saturday,February,25,0,0,975,"rgb(107,174,214)"
2017-02-26,3,653,348,40.5829,-111.6556,snowbird,2017-02-26,Sunday,February,26,0,0,978,"rgb(107,174,214)"
2017-02-27,10,663,348,40.5829,-111.6556,snowbird,2017-02-27,Monday,February,27,0,0,988,"rgb(107,174,214)"
2017-02-28,43,706,373,40.5829,-111.6556,snowbird,2017-02-28,Tuesday,February,28,0,0,1031,"rgb(107,174,214)"
2017-03-01,13,719,363,40.5829,-111.6556,snowbird,2017-03-01,Wednesday,March,1,0,0,1044,"rgb(107,174,214)"
2017-03-06,33,752,363,40.5829,-111.6556,snowbird,2017-03-06,Monday,March,6,0,0,1077,"rgb(107,174,214)"
2017-03-07,3,755,356,40.5829,-111.6556,snowbird,2017-03-07,Tuesday,March,7,0,0,1080,"rgb(107,174,214)"
2017-03-08,3,758,351,40.5829,-111.6556,snowbird,2017-03-08,Wednesday,March,8,0,0,1083,"rgb(107,174,214)"
2017-03-22,8,766,295,40.5829,-111.6556,snowbird,2017-03-22,Wednesday,March,22,0,0,1091,"rgb(107,174,214)"
2017-03-23,8,774,300,40.5829,-111.6556,snowbird,2017-03-23,Thursday,March,23,0,0,1099,"rgb(107,174,214)"
2017-03-24,15,789,315,40.5829,-111.6556,snowbird,2017-03-24,Friday,March,24,0,0,1114,"rgb(107,174,214)"
2017-03-26,15,804,310,40.5829,-111.6556,snowbird,2017-03-26,Sunday,March,26,0,0,1129,"rgb(107,174,214)"
2017-03-28,33,837,338,40.5829,-111.6556,snowbird,2017-03-28,Tuesday,March,28,0,0,1162,"rgb(107,174,214)"
2017-03-31,18,855,335,40.5829,-111.6556,snowbird,2017-03-31,Friday,March,31,0,0,1180,"rgb(107,174,214)"
2017-02-11,41,475,279,40.5829,-111.6556,snowbird,2017-02-11,Saturday,February,11,0,0,800,"rgb(107,174,214)"
2017-02-08,10,434,262,40.5829,-111.6556,snowbird,2017-02-08,Wednesday,February,8,0,0,759,"rgb(107,174,214)"
2017-02-07,10,424,259,40.5829,-111.6556,snowbird,2017-02-07,Tuesday,February,7,0,0,749,"rgb(107,174,214)"
2017-02-05,3,414,259,40.5829,-111.6556,snowbird,2017-02-05,Sunday,February,5,0,0,739,"rgb(107,174,214)"
2016-12-26,18,1078,175,40.5829,-111.6556,snowbird,2016-12-26,Monday,December,26,0,0,325,"rgb(107,174,214)"
2017-01-02,13,13,152,40.5829,-111.6556,snowbird,2017-01-02,Monday,January,2,0,0,338,"rgb(107,174,214)"
2017-01-03,46,59,188,40.5829,-111.6556,snowbird,2017-01-03,Tuesday,January,3,0,0,384,"rgb(107,174,214)"
2017-01-04,5,64,188,40.5829,-111.6556,snowbird,2017-01-04,Wednesday,January,4,0,0,389,"rgb(107,174,214)"
2017-01-05,28,92,185,40.5829,-111.6556,snowbird,2017-01-05,Thursday,January,5,0,0,417,"rgb(107,174,214)"
2017-01-08,8,100,185,40.5829,-111.6556,snowbird,2017-01-08,Sunday,January,8,0,0,425,"rgb(107,174,214)"
2017-01-09,13,113,185,40.5829,-111.6556,snowbird,2017-01-09,Monday,January,9,0,0,438,"rgb(107,174,214)"
2017-01-10,28,141,208,40.5829,-111.6556,snowbird,2017-01-10,Tuesday,January,10,0,0,466,"rgb(107,174,214)"
2017-01-11,18,159,208,40.5829,-111.6556,snowbird,2017-01-11,Wednesday,January,11,0,0,484,"rgb(107,174,214)"
2017-01-12,15,174,229,40.5829,-111.6556,snowbird,2017-01-12,Thursday,January,12,0,0,499,"rgb(107,174,214)"
2016-02-03,5,332,226,40.5829,-111.6556,snowbird,2016-02-03,Wednesday,February,3,0,0,741,"rgb(107,174,214)"
2017-01-13,10,184,234,40.5829,-111.6556,snowbird,2017-01-13,Friday,January,13,0,0,509,"rgb(107,174,214)"
2017-01-20,13,200,216,40.5829,-111.6556,snowbird,2017-01-20,Friday,January,20,0,0,525,"rgb(107,174,214)"
2017-01-21,43,243,239,40.5829,-111.6556,snowbird,2017-01-21,Saturday,January,21,0,0,568,"rgb(107,174,214)"
2017-01-22,43,286,239,40.5829,-111.6556,snowbird,2017-01-22,Sunday,January,22,0,0,611,"rgb(107,174,214)"
2017-01-23,23,309,267,40.5829,-111.6556,snowbird,2017-01-23,Monday,January,23,0,0,634,"rgb(107,174,214)"
2017-01-24,56,365,295,40.5829,-111.6556,snowbird,2017-01-24,Tuesday,January,24,0,0,690,"rgb(107,174,214)"
2017-01-25,10,375,307,40.5829,-111.6556,snowbird,2017-01-25,Wednesday,January,25,0,0,700,"rgb(107,174,214)"
2017-01-26,18,393,307,40.5829,-111.6556,snowbird,2017-01-26,Thursday,January,26,0,0,718,"rgb(107,174,214)"
2017-01-27,5,398,305,40.5829,-111.6556,snowbird,2017-01-27,Friday,January,27,0,0,723,"rgb(107,174,214)"
2017-02-03,5,403,257,40.5829,-111.6556,snowbird,2017-02-03,Friday,February,3,0,0,728,"rgb(107,174,214)"
2017-02-04,8,411,259,40.5829,-111.6556,snowbird,2017-02-04,Saturday,February,4,0,0,736,"rgb(107,174,214)"
2017-01-14,3,187,226,40.5829,-111.6556,snowbird,2017-01-14,Saturday,January,14,0,0,512,"rgb(107,174,214)"
2016-02-02,13,327,229,40.5829,-111.6556,snowbird,2016-02-02,Tuesday,February,2,0,0,736,"rgb(107,174,214)"
2016-02-01,5,314,211,40.5829,-111.6556,snowbird,2016-02-01,Monday,February,1,0,0,723,"rgb(107,174,214)"
2016-01-31,30,309,211,40.5829,-111.6556,snowbird,2016-01-31,Sunday,January,31,0,0,718,"rgb(107,174,214)"
2015-02-02,5,79,163,40.5829,-111.6556,snowbird,2015-02-02,Monday,February,2,0,0,429,"rgb(107,174,214)"
2015-02-03,8,87,168,40.5829,-111.6556,snowbird,2015-02-03,Tuesday,February,3,0,0,437,"rgb(107,174,214)"
2015-02-04,5,92,170,40.5829,-111.6556,snowbird,2015-02-04,Wednesday,February,4,0,0,442,"rgb(107,174,214)"
2015-02-05,5,97,178,40.5829,-111.6556,snowbird,2015-02-05,Thursday,February,5,0,0,447,"rgb(107,174,214)"
2015-02-08,3,100,173,40.5829,-111.6556,snowbird,2015-02-08,Sunday,February,8,0,0,450,"rgb(107,174,214)"
2015-02-10,10,110,178,40.5829,-111.6556,snowbird,2015-02-10,Tuesday,February,10,0,0,460,"rgb(107,174,214)"
2015-02-20,5,115,165,40.5829,-111.6556,snowbird,2015-02-20,Friday,February,20,0,0,465,"rgb(107,174,214)"
2015-02-21,23,138,185,40.5829,-111.6556,snowbird,2015-02-21,Saturday,February,21,0,0,488,"rgb(107,174,214)"
2015-02-22,10,148,193,40.5829,-111.6556,snowbird,2015-02-22,Sunday,February,22,0,0,498,"rgb(107,174,214)"
2015-02-26,8,156,178,40.5829,-111.6556,snowbird,2015-02-26,Thursday,February,26,0,0,506,"rgb(107,174,214)"
2015-02-27,18,174,180,40.5829,-111.6556,snowbird,2015-02-27,Friday,February,27,0,0,524,"rgb(107,174,214)"
2015-03-01,10,184,180,40.5829,-111.6556,snowbird,2015-03-01,Sunday,March,1,0,0,534,"rgb(107,174,214)"
2015-03-02,5,189,193,40.5829,-111.6556,snowbird,2015-03-02,Monday,March,2,0,0,539,"rgb(107,174,214)"
2015-03-03,28,217,216,40.5829,-111.6556,snowbird,2015-03-03,Tuesday,March,3,0,0,567,"rgb(107,174,214)"
2015-03-04,23,240,231,40.5829,-111.6556,snowbird,2015-03-04,Wednesday,March,4,0,0,590,"rgb(107,174,214)"
2015-03-13,5,245,198,40.5829,-111.6556,snowbird,2015-03-13,Friday,March,13,0,0,595,"rgb(107,174,214)"
2015-03-23,8,253,178,40.5829,-111.6556,snowbird,2015-03-23,Monday,March,23,0,0,603,"rgb(107,174,214)"
2015-03-24,15,268,190,40.5829,-111.6556,snowbird,2015-03-24,Tuesday,March,24,0,0,618,"rgb(107,174,214)"
2015-03-25,3,271,190,40.5829,-111.6556,snowbird,2015-03-25,Wednesday,March,25,0,0,621,"rgb(107,174,214)"
2015-04-03,5,276,175,40.5829,-111.6556,snowbird,2015-04-03,Friday,April,3,0,0,626,"rgb(107,174,214)"
2015-04-07,5,281,173,40.5829,-111.6556,snowbird,2015-04-07,Tuesday,April,7,0,0,631,"rgb(107,174,214)"
2015-01-31,3,74,160,40.5829,-111.6556,snowbird,2015-01-31,Saturday,January,31,0,0,424,"rgb(107,174,214)"
2015-01-29,3,71,160,40.5829,-111.6556,snowbird,2015-01-29,Thursday,January,29,0,0,421,"rgb(107,174,214)"
2015-01-18,3,68,180,40.5829,-111.6556,snowbird,2015-01-18,Sunday,January,18,0,0,418,"rgb(107,174,214)"
2015-01-17,5,65,180,40.5829,-111.6556,snowbird,2015-01-17,Saturday,January,17,0,0,415,"rgb(107,174,214)"
2014-11-24,13,909,107,40.5829,-111.6556,snowbird,2014-11-24,Monday,November,24,0,0,76,"rgb(107,174,214)"
2014-11-25,23,932,107,40.5829,-111.6556,snowbird,2014-11-25,Tuesday,November,25,0,0,99,"rgb(107,174,214)"
2014-11-26,8,940,107,40.5829,-111.6556,snowbird,2014-11-26,Wednesday,November,26,0,0,107,"rgb(107,174,214)"
2014-12-01,3,943,107,40.5829,-111.6556,snowbird,2014-12-01,Monday,December,1,0,0,110,"rgb(107,174,214)"
2014-12-04,3,946,107,40.5829,-111.6556,snowbird,2014-12-04,Thursday,December,4,0,0,113,"rgb(107,174,214)"
2014-12-13,18,964,74,40.5829,-111.6556,snowbird,2014-12-13,Saturday,December,13,0,0,131,"rgb(107,174,214)"
2014-12-14,15,979,74,40.5829,-111.6556,snowbird,2014-12-14,Sunday,December,14,0,0,146,"rgb(107,174,214)"
2014-12-15,8,987,99,40.5829,-111.6556,snowbird,2014-12-15,Monday,December,15,0,0,154,"rgb(107,174,214)"
2014-12-19,5,992,91,40.5829,-111.6556,snowbird,2014-12-19,Friday,December,19,0,0,159,"rgb(107,174,214)"
2014-12-20,5,997,91,40.5829,-111.6556,snowbird,2014-12-20,Saturday,December,20,0,0,164,"rgb(107,174,214)"
2015-04-08,20,301,173,40.5829,-111.6556,snowbird,2015-04-08,Wednesday,April,8,0,0,651,"rgb(107,174,214)"
2014-12-21,36,1033,91,40.5829,-111.6556,snowbird,2014-12-21,Sunday,December,21,0,0,200,"rgb(107,174,214)"
2014-12-25,15,1081,163,40.5829,-111.6556,snowbird,2014-12-25,Thursday,December,25,0,0,248,"rgb(107,174,214)"
2014-12-26,30,1111,163,40.5829,-111.6556,snowbird,2014-12-26,Friday,December,26,0,0,278,"rgb(107,174,214)"
2014-12-27,3,1114,163,40.5829,-111.6556,snowbird,2014-12-27,Saturday,December,27,0,0,281,"rgb(107,174,214)"
2014-12-28,38,1152,163,40.5829,-111.6556,snowbird,2014-12-28,Sunday,December,28,0,0,319,"rgb(107,174,214)"
2014-12-29,13,1165,196,40.5829,-111.6556,snowbird,2014-12-29,Monday,December,29,0,0,332,"rgb(107,174,214)"
2014-12-30,18,1183,193,40.5829,-111.6556,snowbird,2014-12-30,Tuesday,December,30,0,0,350,"rgb(107,174,214)"
2015-01-04,3,3,168,40.5829,-111.6556,snowbird,2015-01-04,Sunday,January,4,0,0,353,"rgb(107,174,214)"
2015-01-11,8,11,152,40.5829,-111.6556,snowbird,2015-01-11,Sunday,January,11,0,0,361,"rgb(107,174,214)"
2015-01-13,46,57,196,40.5829,-111.6556,snowbird,2015-01-13,Tuesday,January,13,0,0,407,"rgb(107,174,214)"
2015-01-14,3,60,188,40.5829,-111.6556,snowbird,2015-01-14,Wednesday,January,14,0,0,410,"rgb(107,174,214)"
2014-12-22,33,1066,127,40.5829,-111.6556,snowbird,2014-12-22,Monday,December,22,0,0,233,"rgb(107,174,214)"
2014-11-22,20,853,36,40.5829,-111.6556,snowbird,2014-11-22,Saturday,November,22,0,0,20,"rgb(107,174,214)"
2015-04-09,5,306,175,40.5829,-111.6556,snowbird,2015-04-09,Thursday,April,9,0,0,656,"rgb(107,174,214)"
2015-04-16,64,418,206,40.5829,-111.6556,snowbird,2015-04-16,Thursday,April,16,0,0,768,"rgb(107,174,214)"
2015-12-25,10,873,163,40.5829,-111.6556,snowbird,2015-12-25,Friday,December,25,0,0,386,"rgb(107,174,214)"
2015-12-26,15,888,165,40.5829,-111.6556,snowbird,2015-12-26,Saturday,December,26,0,0,401,"rgb(107,174,214)"
2015-12-27,3,891,165,40.5829,-111.6556,snowbird,2015-12-27,Sunday,December,27,0,0,404,"rgb(107,174,214)"
2015-12-30,5,896,142,40.5829,-111.6556,snowbird,2015-12-30,Wednesday,December,30,0,0,409,"rgb(107,174,214)"
2016-01-05,3,3,130,40.5829,-111.6556,snowbird,2016-01-05,Tuesday,January,5,0,0,412,"rgb(107,174,214)"
2016-01-06,5,8,135,40.5829,-111.6556,snowbird,2016-01-06,Wednesday,January,6,0,0,417,"rgb(107,174,214)"
2016-01-07,13,21,142,40.5829,-111.6556,snowbird,2016-01-07,Thursday,January,7,0,0,430,"rgb(107,174,214)"
2016-01-08,15,36,150,40.5829,-111.6556,snowbird,2016-01-08,Friday,January,8,0,0,445,"rgb(107,174,214)"
2016-01-09,3,39,150,40.5829,-111.6556,snowbird,2016-01-09,Saturday,January,9,0,0,448,"rgb(107,174,214)"
2016-01-10,3,42,150,40.5829,-111.6556,snowbird,2016-01-10,Sunday,January,10,0,0,451,"rgb(107,174,214)"
2016-01-14,5,47,142,40.5829,-111.6556,snowbird,2016-01-14,Thursday,January,14,0,0,456,"rgb(107,174,214)"
2016-01-15,28,75,160,40.5829,-111.6556,snowbird,2016-01-15,Friday,January,15,0,0,484,"rgb(107,174,214)"
2016-01-16,38,113,178,40.5829,-111.6556,snowbird,2016-01-16,Saturday,January,16,0,0,522,"rgb(107,174,214)"
2016-01-17,28,141,178,40.5829,-111.6556,snowbird,2016-01-17,Sunday,January,17,0,0,550,"rgb(107,174,214)"
2016-01-19,33,174,196,40.5829,-111.6556,snowbird,2016-01-19,Tuesday,January,19,0,0,583,"rgb(107,174,214)"
2016-01-20,8,182,198,40.5829,-111.6556,snowbird,2016-01-20,Wednesday,January,20,0,0,591,"rgb(107,174,214)"
2016-01-21,18,200,203,40.5829,-111.6556,snowbird,2016-01-21,Thursday,January,21,0,0,609,"rgb(107,174,214)"
2016-01-24,20,220,185,40.5829,-111.6556,snowbird,2016-01-24,Sunday,January,24,0,0,629,"rgb(107,174,214)"
2016-01-25,41,261,185,40.5829,-111.6556,snowbird,2016-01-25,Monday,January,25,0,0,670,"rgb(107,174,214)"
2016-01-26,3,264,229,40.5829,-111.6556,snowbird,2016-01-26,Tuesday,January,26,0,0,673,"rgb(107,174,214)"
2016-01-30,15,279,211,40.5829,-111.6556,snowbird,2016-01-30,Saturday,January,30,0,0,688,"rgb(107,174,214)"
2015-12-24,30,863,168,40.5829,-111.6556,snowbird,2015-12-24,Thursday,December,24,0,0,376,"rgb(107,174,214)"
2015-12-23,48,833,140,40.5829,-111.6556,snowbird,2015-12-23,Wednesday,December,23,0,0,346,"rgb(107,174,214)"
2015-12-22,23,785,135,40.5829,-111.6556,snowbird,2015-12-22,Tuesday,December,22,0,0,298,"rgb(107,174,214)"
2015-12-21,18,762,109,40.5829,-111.6556,snowbird,2015-12-21,Monday,December,21,0,0,275,"rgb(107,174,214)"
